DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/03/2018,15:30,BROOKLYN,11223,40.601612,-73.98235,"(40.601612, -73.98235)",,,1866      WEST 10 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3895782,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:30,BROOKLYN,11210,40.631565,-73.94635,"(40.631565, -73.94635)",,,1598      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893934,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:30,BRONX,10460,40.84075,-73.881714,"(40.84075, -73.881714)",,,1000      EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893956,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,15:27,QUEENS,11105,40.77386,-73.90749,"(40.77386, -73.90749)",DITMARS BOULEVARD               ,37 STREET,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Driver Inattention/Distraction,,,,3893904,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:22,,,40.665188,-73.86939,"(40.665188, -73.86939)",STANLEY AVENUE                  ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3892971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:20,MANHATTAN,10013,40.720627,-74.00522,"(40.720627, -74.00522)",WEST BROADWAY                   ,LISPENARD STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3893095,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:15,,,40.589977,-73.99313,"(40.589977, -73.99313)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3895324,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:15,QUEENS,11379,40.718254,-73.88815,"(40.718254, -73.88815)",62 AVENUE                       ,69 PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3894199,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:15,BROOKLYN,11235,40.582542,-73.957214,"(40.582542, -73.957214)",EAST 12 STREET                  ,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893926,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:11,QUEENS,11358,40.753838,-73.805824,"(40.753838, -73.805824)",161 STREET                      ,46 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3892928,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:10,,,40.638596,-73.992,"(40.638596, -73.992)",12 AVENUE                       ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3895087,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:10,QUEENS,11361,40.76268,-73.77052,"(40.76268, -73.77052)",BELL BOULEVARD                  ,42 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3893612,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:09,,,40.712864,-73.9693,"(40.712864, -73.9693)",WILLIAMSBURG BRIDGE OUTER ROADWA,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893943,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:05,QUEENS,11373,40.74224,-73.869,"(40.74224, -73.869)",,,94-44     CORONA AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893186,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:05,MANHATTAN,10017,40.751747,-73.97081,"(40.751747, -73.97081)",EAST 45 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893050,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:03,BRONX,10453,40.8504,-73.90697,"(40.8504, -73.90697)",EAST TREMONT AVENUE             ,CRESTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893395,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:01,BROOKLYN,11225,40.665546,-73.9537,"(40.665546, -73.9537)",MONTGOMERY STREET               ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893566,BU,PASSENGER VEHICLE,,,
05/03/2018,15:00,,,,,,,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3895233,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:00,,,40.743477,-73.73286,"(40.743477, -73.73286)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3893259,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:00,,,40.72569,-73.85463,"(40.72569, -73.85463)",BOOTH STREET                    ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3893582,PASSENGER VEHICLE,,,,
05/03/2018,15:00,,,40.73723,-74.000656,"(40.73723, -74.000656)",WEST 12 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893789,PASSENGER VEHICLE,,,,
05/03/2018,15:00,,,40.704494,-73.81743,"(40.704494, -73.81743)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3893014,PASSENGER VEHICLE,DP,,,
05/03/2018,15:00,QUEENS,11354,40.76019,-73.82761,"(40.76019, -73.82761)",,,136-68    ROOSEVELT AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3892929,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:00,MANHATTAN,10128,40.783245,-73.94473,"(40.783245, -73.94473)",EAST 96 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3893000,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:00,MANHATTAN,10034,40.87229,-73.91269,"(40.87229, -73.91269)",BROADWAY                        ,WEST 220 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3896687,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:00,MANHATTAN,10025,40.8018,-73.96108,"(40.8018, -73.96108)",COLUMBUS AVENUE                 ,WEST 110 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3893777,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:00,BROOKLYN,11232,40.65218,-74.00996,"(40.65218, -74.00996)",42 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894316,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,15:00,BRONX,10463,40.88712,-73.91387,"(40.88712, -73.91387)",,,660       WEST 236 STREET               ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3893847,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:54,BROOKLYN,11222,40.724346,-73.95313,"(40.724346, -73.95313)",,,102       GUERNSEY STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893076,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,14:54,BRONX,10457,40.845642,-73.90211,"(40.845642, -73.90211)",WEBSTER AVENUE                  ,EAST 175 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3893957,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:50,BROOKLYN,11235,40.588886,-73.965645,"(40.588886, -73.965645)",AVENUE Y                        ,OCEAN PARKWAY,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3893927,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,14:50,STATEN ISLAND,10304,40.59183,-74.10098,"(40.59183, -74.10098)",RICHMOND ROAD                   ,GARRETSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893154,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:50,QUEENS,11379,40.713287,-73.87163,"(40.713287, -73.87163)",80 STREET                       ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894202,Sedan,Sedan,,,
05/03/2018,14:50,MANHATTAN,10002,40.716015,-73.996185,"(40.716015, -73.996185)",,,75        BOWERY                        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893249,SPORT UTILITY / STATION WAGON,TRUCK,,,
05/03/2018,14:45,,,40.82402,-73.95645,"(40.82402, -73.95645)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3894469,TAXI,PASSENGER VEHICLE,,,
05/03/2018,14:45,,,40.853474,-73.906456,"(40.853474, -73.906456)",EAST BURNSIDE AVENUE            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893397,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,14:45,,,40.821636,-73.93909,"(40.821636, -73.93909)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893260,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,14:45,,,40.76616,-73.82091,"(40.76616, -73.82091)",146 STREET                      ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893089,PASSENGER VEHICLE,VN,,,
05/03/2018,14:45,QUEENS,11101,40.746033,-73.93441,"(40.746033, -73.93441)",QUEENS BOULEVARD                ,SKILLMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894046,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,14:45,BROOKLYN,11249,40.710457,-73.9652,"(40.710457, -73.9652)",,,91        BROADWAY                      ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3893947,TK,PASSENGER VEHICLE,,,
05/03/2018,14:45,BROOKLYN,11223,40.608932,-73.97192,"(40.608932, -73.97192)",AVENUE P                        ,EAST 2 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3894075,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,14:45,BROOKLYN,11211,40.702045,-73.958786,"(40.702045, -73.958786)",,,639       BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3892989,SPORT UTILITY / STATION WAGON,BU,,,
05/03/2018,14:44,QUEENS,11428,40.722916,-73.73151,"(40.722916, -73.73151)",224 STREET                      ,93 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3892954,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:40,MANHATTAN,10002,40.714577,-73.990814,"(40.714577, -73.990814)",,,27        CANAL STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893143,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,14:40,BROOKLYN,11215,40.667355,-73.981186,"(40.667355, -73.981186)",,,311       7 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3893296,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:40,BRONX,10472,40.82628,-73.87673,"(40.82628, -73.87673)",WATSON AVENUE                   ,WARD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893571,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,14:35,MANHATTAN,10019,,,,,,7         W 57TH ST                     ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3893648,PK,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:33,BRONX,10466,40.89307,-73.856384,"(40.89307, -73.856384)",,,726       EAST 233 STREET               ,0,0,0,0,0,0,0,0,,,,,,3895048,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,14:30,MANHATTAN,10007,40.714165,-74.00632,"(40.714165, -74.00632)",CHAMBERS STREET                 ,BROADWAY,,1,0,1,0,0,0,0,0,Following Too Closely,,,,,3894334,PASSENGER VEHICLE,,,,
05/03/2018,14:30,,,40.678097,-74.00235,"(40.678097, -74.00235)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893883,PASSENGER VEHICLE,,,,
05/03/2018,14:30,STATEN ISLAND,10312,40.54431,-74.16247,"(40.54431, -74.16247)",,,4467      AMBOY ROAD                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893149,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:30,BROOKLYN,11236,40.646336,-73.90876,"(40.646336, -73.90876)",,,9306      FOSTER AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893145,PASSENGER VEHICLE,,,,
05/03/2018,14:30,BROOKLYN,11216,40.686905,-73.94463,"(40.686905, -73.94463)",TOMPKINS AVENUE                 ,GATES AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inexperience,,,,3893748,TK,GG,,,
05/03/2018,14:30,BROOKLYN,11215,40.677906,-73.98433,"(40.677906, -73.98433)",,,590       UNION STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3893297,FB,TK,,,
05/03/2018,14:30,BRONX,10461,40.843376,-73.8369,"(40.843376, -73.8369)",WESTCHESTER AVENUE              ,MIDDLETOWN ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893610,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:28,,,40.608364,-74.038666,"(40.608364, -74.038666)",VERRAZANO BRIDGE LOWER          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894187,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:25,,,40.775936,-73.90094,"(40.775936, -73.90094)",41 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893902,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,14:25,QUEENS,11691,40.606018,-73.75483,"(40.606018, -73.75483)",,,13-24     BEACH CHANNEL DRIVE           ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3892991,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,0:15,QUEENS,11354,40.769367,-73.823944,"(40.769367, -73.823944)",,,144-51    32 AVENUE                     ,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,Unspecified,,,3892177,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
05/03/2018,0:15,MANHATTAN,10001,40.753387,-73.99631,"(40.753387, -73.99631)",9 AVENUE                        ,WEST 34 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Following Too Closely,,,,3894006,TAXI,TAXI,,,
05/03/2018,0:10,QUEENS,11413,40.67081,-73.74264,"(40.67081, -73.74264)",FRANCIS LEWIS BOULEVARD         ,138 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3892706,PASSENGER VEHICLE,,,,
05/03/2018,0:00,QUEENS,11372,40.74802,-73.88016,"(40.74802, -73.88016)",,,86-10     ROOSEVELT AVENUE              ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3893196,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,0:00,BROOKLYN,11230,40.627155,-73.96563,"(40.627155, -73.96563)",CONEY ISLAND AVENUE             ,AVENUE I,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3894652,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,0:00,QUEENS,11427,40.733418,-73.73709,"(40.733418, -73.73709)",233 STREET                      ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893165,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,0:00,QUEENS,11379,40.72028,-73.86548,"(40.72028, -73.86548)",WOODHAVEN BOULEVARD             ,FURMANVILLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893622,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,0:00,MANHATTAN,10010,40.7395,-73.98267,"(40.7395, -73.98267)",3 AVENUE                        ,EAST 24 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3894146,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,0:00,BROOKLYN,11234,40.619354,-73.932755,"(40.619354, -73.932755)",,,2239      TROY AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3896048,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,0:00,BROOKLYN,11233,40.677017,-73.92182,"(40.677017, -73.92182)",RALPH AVENUE                    ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3896798,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,0:00,BROOKLYN,11232,40.665882,-73.99642,"(40.665882, -73.99642)",18 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893033,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,0:00,BROOKLYN,11215,40.66575,-73.97923,"(40.66575, -73.97923)",8 AVENUE                        ,9 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893298,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,0:00,BROOKLYN,11209,40.61283,-74.03365,"(40.61283, -74.03365)",100 STREET                      ,4 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893124,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,0:00,BRONX,10460,40.84148,-73.88853,"(40.84148, -73.88853)",MARMION AVENUE                  ,EAST 176 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3894954,PASSENGER VEHICLE,,,,
05/03/2018,0:00,BRONX,10460,40.8399,-73.87562,"(40.8399, -73.87562)",EAST TREMONT AVENUE             ,BRONX PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3895017,PASSENGER VEHICLE,,,,
